Date,Market_State,pred_z,regime_weight,pred_z_weighted,raw_signal,signal,hold_day,position,y_next_log_return,strategy_ret,equity
2024-02-05,bull_neutral,0.2974540980043152,0.6666666666666666,0.1983027320028768,0,0,0,0.25536,0.0043347928111534,0.0025758117306403303,1.0132604326375043
2024-02-06,bull_risk_on,2.5258286647559127,0.0,0.0,0,0,0,0.102144,0.0003439816278002,1.1231148475059085e-05,1.013271812715867
2024-02-07,bull_risk_on,1.2450916097345888,0.0,0.0,0,0,0,0.0408576,-0.0014751441295641,-0.0001813203219701954,1.0130880859445421
2024-02-08,bull_risk_on,-0.523922070337268,0.0,-0.0,0,0,0,0.01634304,-0.0043890599369703,-0.00019158373528075772,1.0128939947448685
2024-02-09,bull_risk_on,1.300807206913048,0.0,0.0,0,0,0,0.006537216,0.0,-4.902912e-06,1.012889028614747
2024-02-10,bull_risk_on,1.2315728220956073,0.0,0.0,0,0,0,0.0026148864000000004,0.0,-1.9611647999999997e-06,1.0128870421724376
2024-02-11,bull_risk_on,1.2216912956678194,0.0,0.0,0,0,0,0.0010459545600000001,-0.0025238652516428,-7.384086841953337e-06,1.0128795629265572
2024-02-12,bull_neutral,1.2920154091388052,0.6666666666666666,0.8613436060925368,1,0,0,0.0004183818240000001,-0.0126151243693106,-1.3508633227047547e-05,1.0128658803080386
2024-02-13,sideways_risk_off,0.49566129215968663,0.0,0.0,0,0,0,0.00016735272960000005,-0.0013054706374782,-6.716997336865721e-07,1.0128651999662965
2024-02-14,sideways_neutral,2.3610809487810425,0.6666666666666666,1.5740539658540282,1,0,0,6.694109184000002e-05,0.0059112119456619,9.390516354706461e-07,1.0128661510990191
2024-02-15,sideways_neutral,1.027247034796158,0.6666666666666666,0.684831356530772,1,1,1,0.600026776436736,0.0046840946996025,-0.00029966635925897465,1.0125626291871026
2024-02-16,sideways_neutral,-0.99108360030393,0.6666666666666666,-0.66072240020262,-1,0,0,0.2400107105746944,0.0,-0.0001800080329310208,1.0123803597800032
2024-02-17,sideways_neutral,0.33481456512171337,0.6666666666666666,0.22320971008114224,0,0,0,0.09600428422987776,0.0,-7.200321317240832e-05,1.0123074651411463
2024-02-18,sideways_neutral,0.33144698548888657,0.6666666666666666,0.22096465699259105,0,0,0,0.03840171369195111,0.0,-2.8801285268963326e-05,1.012278309385063
2024-02-19,sideways_neutral,0.32808094221907247,0.6666666666666666,0.2187206281460483,0,0,0,0.015360685476780446,0.007922794599725,0.0002927283757511905,1.0125746319703774
2024-02-20,sideways_risk_off,1.5251226095077282,0.0,0.0,0,0,0,0.006144274190712179,-0.0025680052322281,-4.405452631801651e-05,1.0125300234746044
2024-02-21,sideways_risk_off,-0.4483433538502289,0.0,-0.0,0,0,0,0.0024577096762848716,-0.0012865405040263,-9.748139871408286e-06,1.0125201531903116
2024-02-22,sideways_neutral,-0.9417591066088831,0.6666666666666666,-0.627839404405922,-1,0,0,0.0009830838705139487,0.0093143247082135,2.215459306055012e-05,1.0125425851622711
2024-02-23,sideways_neutral,0.9786716838473759,0.6666666666666666,0.6524477892315839,1,0,0,0.0003932335482055795,0.0,-2.9492516115418464e-07,1.012542286537986
2024-02-24,sideways_neutral,0.30903602253325696,0.6666666666666666,0.2060240150221713,0,0,0,0.00015729341928223182,0.0,-1.1797006446167385e-07,1.0125421670883072
2024-02-25,bull_neutral,0.3057337676617906,0.6666666666666666,0.20382251177452707,0,0,0,6.291736771289274e-05,-0.0049666823150251,-8.284144696035584e-07,1.012541328283725
2024-02-26,bull_neutral,0.8313317158129688,0.6666666666666666,0.5542211438753125,0,0,0,2.5166947085157094e-05,0.0027076939620032,1.514857663474669e-07,1.0125414816693241
2024-02-27,bull_neutral,-0.2974904162530471,0.6666666666666666,-0.19832694416869806,0,0,0,1.0066778834062838e-05,-0.0004917629801586,-1.992625702563777e-08,1.0125414614931623
2024-02-28,bull_neutral,2.2919259643468215,0.6666666666666666,1.5279506428978809,1,0,0,4.026711533625135e-06,0.0062274706136887,5.967053571341087e-08,1.0125415219120537
2024-02-29,bull_risk_on,0.9347248695181518,0.0,0.0,0,0,0,1.610684613450054e-06,0.0199396590591432,7.908324164991728e-08,1.0125416019871196
2024-03-01,bull_risk_on,2.286737898136918,0.0,0.0,0,0,0,6.442738453800217e-07,0.0,-4.832053840350163e-10,1.012541601497854
2024-03-02,bull_risk_on,1.133787646184368,0.0,0.0,0,0,0,2.5770953815200865e-07,0.0,-1.932821536140065e-10,1.0125416013021478
2024-03-03,bull_risk_on,1.1248972464694262,0.0,0.0,0,0,0,1.0308381526080347e-07,0.0146509066300469,3.6983655196919855e-09,1.0125416050468967
2024-03-04,bull_neutral,-0.31055475898654955,0.6666666666666666,-0.20703650599103302,0,0,0,4.123352610432139e-08,0.007433252696829,7.353229032085488e-10,1.0125416057914418
2024-03-05,bull_neutral,2.2736175044109754,0.6666666666666666,1.5157450029406503,1,0,0,1.6493410441728558e-08,0.007843566430806,3.1104784334432174e-10,1.0125416061063908
2024-03-06,bull_neutral,0.9159197332296464,0.6666666666666666,0.6106131554864309,1,1,1,0.6000000065973642,0.0035744767592193,-0.0002999999360966646,1.0122378436892636
2024-03-07,bull_neutral,1.5992042944980542,0.6666666666666666,1.0661361963320362,1,1,2,0.8400000026389457,0.0095006468132806,0.005580388152626796,1.0178865237598278
2024-03-08,bull_neutral,0.8965341178380598,0.6666666666666666,0.5976894118920398,0,0,0,0.3360000010555783,0.0,-0.0002520000007916837,1.0176300163550345
2024-03-09,bull_neutral,1.108714781764438,0.6666666666666666,0.7391431878429586,1,0,0,0.13440000042223132,0.0,-0.0001008000003166735,1.0175274392490636
2024-03-10,bull_neutral,1.1009900455326291,0.6666666666666666,0.7339933636884194,1,1,1,0.6537600001688925,0.0017884950823965,-1.9306260044082345e-05,1.0175077945997195
2024-03-11,bull_risk_off,0.05369730175894879,0.0,0.0,0,0,0,0.261504000067557,-0.0101776643569922,-0.006849877851796819,1.0105379904934604
2024-03-12,bull_neutral,0.6349673520679984,0.6666666666666666,0.4233115680453322,0,0,0,0.10460160002702279,0.0069191662537975,0.0017309384524802323,1.0122871695588975
2024-03-13,bull_neutral,-0.3877601657080933,0.6666666666666666,-0.2585067771387288,0,0,0,0.041840640010809116,-0.0057163636575037,-0.000629321264919318,1.0116501157168891
2024-03-14,bull_neutral,0.11809740958196728,0.6666666666666666,0.07873160638797819,0,0,0,0.016736256004323647,-0.0026386844629237,-0.00012295643871854846,1.0115257268214315
2024-03-15,bull_neutral,-0.5603097076739106,0.6666666666666666,-0.3735398051159404,0,0,0,0.006694502401729459,0.0,-5.020876801297094e-06,1.0115206480753758
2024-03-16,bull_neutral,0.1485042530802213,0.6666666666666666,0.0990028353868142,0,0,0,0.002677800960691784,0.0,-2.008350720518838e-06,1.0115186165871535
2024-03-17,bull_neutral,0.14552486251824634,0.6666666666666666,0.09701657501216422,0,0,0,0.0010711203842767136,0.0015747580836534,3.413548421056692e-06,1.01152206945493
2024-03-18,bull_neutral,-1.0303486270102662,0.6666666666666666,-0.6868990846735108,-1,0,0,0.00042844815371068546,-0.0020384079330578,-2.5047164038525863e-06,1.01151953587901
2024-03-19,bull_neutral,1.0471402671828036,0.6666666666666666,0.6980935114552024,1,0,0,0.0001713792614842742,0.0007416684861654,1.8923204744975908e-07,1.0115197272909227
2024-03-20,bull_risk_on,2.0706183910846816,0.0,0.0,0,0,0,6.855170459370967e-05,0.011289662617554,1.8834002633577402e-06,1.0115216323874434
2024-03-21,bull_risk_on,0.7726627516884241,0.0,0.0,0,0,0,2.7420681837483872e-05,-0.0111968933867184,-7.881316391916941e-07,1.0115208351752412
2024-03-22,bull_risk_on,2.454332311794627,0.0,0.0,0,0,0,1.096827273499355e-05,0.0,-8.226204551245162e-09,1.0115208268542637
2024-03-23,bull_risk_on,0.9718071473088251,0.0,0.0,0,0,0,4.38730909399742e-06,0.0,-3.290481820498065e-09,1.0115208235258728
2024-03-24,bull_risk_on,0.9644013454940958,0.0,0.0,0,0,0,1.754923637598968e-06,0.0077084784448413,3.2503284853736096e-08,1.0115208564036224
2024-03-25,bull_risk_on,0.7419398840336027,0.0,0.0,0,0,0,7.019694550395872e-07,0.0003678047912768,1.189922309541206e-10,1.0115208565239855
2024-03-26,bull_risk_on,0.48261711021418263,0.0,0.0,0,0,0,2.8078778201583487e-07,0.0068709900323972,4.612634292112422e-09,1.0115208611897613
2024-03-27,bull_risk_on,1.440474728136074,0.0,0.0,0,0,0,1.1231511280633396e-07,0.0121597705160981,3.330078658431979e-09,1.0115208645582052
2024-03-28,bull_risk_on,-0.052279570822031614,0.0,-0.0,0,0,0,4.4926045122533585e-08,0.0,-3.369453384190019e-11,1.0115208645241225
2024-03-29,bull_risk_on,0.9675950629191913,0.0,0.0,0,0,0,1.7970418049013435e-08,0.0,-1.3477813536760076e-11,1.0115208645104894
2024-03-30,bull_risk_on,0.9599407495137584,0.0,0.0,0,0,0,7.188167219605374e-09,0.0,-5.391125414704031e-12,1.0115208645050362
2024-03-31,bull_risk_on,0.9523421623529613,0.0,0.0,0,0,0,2.87526688784215e-09,0.0085768497305575,5.949537991479299e-11,1.011520864565217
2024-04-01,bull_neutral,-1.0946564675582449,0.6666666666666666,-0.7297709783721632,-1,0,0,1.15010675513686e-09,0.0108950494050669,3.046359472944053e-11,1.0115208645960316
2024-04-02,bull_neutral,0.3007265657163901,0.6666666666666666,0.20048437714426007,0,0,0,4.6004270205474397e-10,0.0146641354146387,1.652028917207657e-11,1.0115208646127423
2024-04-03,bull_neutral,0.2958006447930993,0.6666666666666666,0.1972004298620662,0,0,0,1.8401708082189759e-10,-0.0024436445481098,-1.2621936513901996e-12,1.0115208646114655
2024-04-04,bull_risk_off,0.9379288696627033,0.0,0.0,0,0,0,7.360683232875904e-11,0.0159933637627859,2.887846987904012e-12,1.0115208646143867
2024-04-05,bull_risk_off,-1.1170799413789112,0.0,-0.0,0,0,0,2.944273293150362e-11,0.0,-2.2082049698627713e-14,1.0115208646143643
2024-04-06,bull_risk_off,0.08796502989663973,0.0,0.0,0,0,0,1.177709317260145e-11,0.0,-8.832819879451084e-15,1.0115208646143554
2024-04-07,bull_risk_off,0.08346860362008496,0.0,0.0,0,0,0,4.71083726904058e-12,0.0025765463329523,2.68110982749234e-14,1.0115208646143825
2024-04-08,bull_risk_off,-1.1250935015520112,0.0,-0.0,0,0,0,1.884334907616232e-12,0.005047944122524,2.2366792123708233e-14,1.0115208646144052
2024-04-09,bull_risk_off,0.7453425804240644,0.0,0.0,0,0,0,7.537339630464928e-13,-0.0059489172930872,-1.1775052990170942e-14,1.0115208646143932
2024-04-10,bull_risk_off,-0.037031592457513564,0.0,-0.0,0,0,0,3.014935852185971e-13,0.0107591978929937,7.883452678173669e-15,1.0115208646144012
2024-04-11,bull_risk_off,-1.1384942806930027,0.0,-0.0,0,0,0,1.2059743408743884e-13,0.0005943120531541,8.873319607847592e-17,1.0115208646144012
2024-04-12,bull_risk_off,0.9219273474306583,0.0,0.0,0,0,0,4.8238973634975537e-14,0.0,-3.6179230226231657e-17,1.0115208646144012
2024-04-13,bull_risk_off,-1.109783883928617,0.0,-0.0,0,0,0,1.9295589453990217e-14,0.0,-1.447169209049266e-17,1.0115208646144012
2024-04-14,bull_risk_off,-1.1098265957997242,0.0,-0.0,0,0,0,7.718235781596088e-15,0.0040661208076246,7.266952093805437e-17,1.0115208646144012
2024-04-15,bull_risk_off,-1.1408696000685943,0.0,-0.0,0,0,0,3.0872943126384354e-15,0.0105118066218844,7.881713126376804e-17,1.0115208646144012
2024-04-16,bull_risk_off,-1.171690462528515,0.0,-0.0,0,0,0,1.2349177250553743e-15,-0.0080210815347678,-2.5689627697289337e-17,1.0115208646144012
2024-04-17,bull_risk_off,0.8242000625881861,0.0,0.0,0,0,0,4.939670900221497e-16,0.0044594512270703,5.1365800468124396e-18,1.0115208646144012
2024-04-18,bull_risk_off,-1.167408288420576,0.0,-0.0,0,0,0,1.975868360088599e-16,0.0067353793501257,3.1788656107702247e-18,1.0115208646144012
2024-04-19,bull_risk_off,-1.1549668712094925,0.0,-0.0,0,0,0,7.903473440354396e-17,0.0,-5.927605080265797e-20,1.0115208646144012
2024-04-20,bull_risk_off,-1.1385379299804752,0.0,-0.0,0,0,0,3.1613893761417583e-17,0.0,-2.3710420321063186e-20,1.0115208646144012
2024-04-21,bull_risk_off,-1.1352529929809871,0.0,-0.0,0,0,0,1.2645557504567035e-17,-0.0279898004117314,-8.94350744748184e-19,1.0115208646144012
2024-04-22,bull_risk_off,0.0253181484300299,0.0,0.0,0,0,0,5.058223001826814e-18,-0.0019313725588369,-2.8216950006884906e-20,1.0115208646144012
2024-04-23,bull_risk_off,0.37981074553070215,0.0,0.0,0,0,0,2.023289200730726e-18,-0.0013756723865509,-8.475924609177796e-21,1.0115208646144012
2024-04-24,bull_risk_off,-1.1405957983325374,0.0,-0.0,0,0,0,8.093156802922903e-19,0.0022774858668851,4.0010257990662605e-21,1.0115208646144012
2024-04-25,bull_risk_off,-1.1202685836691917,0.0,-0.0,0,0,0,3.2372627211691615e-19,0.0021438073189194,1.4922221746391582e-21,1.0115208646144012
2024-04-26,bull_risk_off,-1.1042423140867768,0.0,-0.0,0,0,0,1.2949050884676648e-19,0.0,-9.711788163507484e-23,1.0115208646144012
2024-04-27,bull_risk_off,-1.096110932833875,0.0,-0.0,0,0,0,5.179620353870659e-20,0.0,-3.8847152654029944e-23,1.0115208646144012
2024-04-28,bull_risk_off,-1.0932845894459353,0.0,-0.0,0,0,0,2.0718481415482637e-20,0.0045296659266018,2.1908063723499886e-22,1.0115208646144012
2024-04-29,bull_neutral,-1.108094171601093,0.6666666666666666,-0.738729447734062,-1,0,0,8.287392566193056e-21,-0.0232929795521342,-4.888107083867544e-22,1.0115208646144012
2024-04-30,bull_risk_off,0.028491273196565938,0.0,0.0,0,0,0,3.3149570264772223e-21,0.0037026594097038,2.8199174297266123e-23,1.0115208646144012
2024-05-01,bull_risk_off,-0.167177236251022,0.0,-0.0,0,0,0,1.325982810590889e-21,-0.0003043860876157,-2.0035139078467424e-24,1.0115208646144012
2024-05-02,bull_neutral,0.9206601286278986,0.6666666666666666,0.6137734190852657,1,0,0,5.303931242363556e-22,-8.696924981807078e-05,-5.1311457348601335e-25,1.0115208646144012
2024-05-03,bull_neutral,1.2439903159025796,0.6666666666666666,0.8293268772683864,1,1,1,0.6,0.0,-0.0003,1.011217408355017
2024-05-04,bull_neutral,-1.121295377865987,0.6666666666666666,-0.747530251910658,-1,0,0,0.24,0.0,-0.00017999999999999998,1.0110353892215131
2024-05-05,bull_neutral,-1.1179507233315877,0.6666666666666666,-0.7453004822210585,-1,-1,1,-0.504,0.0097823995790082,0.0019757758989619677,1.0130329685765347
2024-05-06,bull_neutral,-1.1419531437229244,0.6666666666666666,-0.761302095815283,-1,-1,2,-0.8016,-0.0027605896294488,0.0012425371732421953,1.014291699697711
2024-05-07,bull_risk_on,-1.1056701012160224,0.0,-0.0,0,0,0,-0.32064000000000004,-0.0006912603900668,0.0003136343286775469,1.014609816394029
2024-05-08,bull_risk_on,-1.1210471846251964,0.0,-0.0,0,0,0,-0.128256,0.0079643958971832,-0.0026498959004728215,1.011921206000987
2024-05-09,bull_risk_on,0.6549670676586666,0.0,0.0,0,0,0,-0.051302400000000005,0.0149808946739274,-0.0019598664272992327,1.0099379756022735
2024-05-10,bull_risk_on,-1.1445670385209263,0.0,-0.0,0,0,0,-0.020520960000000005,0.0,-1.539072e-05,1.0099224319296736
2024-05-11,bull_risk_on,-1.1197416223123313,0.0,-0.0,0,0,0,-0.008208384000000003,0.0,-6.156288000000001e-06,1.009916214556325
2024-05-12,bull_risk_on,-1.1197416223123313,0.0,-0.0,0,0,0,-0.003283353600000001,-0.0132671716924768,0.00010643952464577951,1.0100237095581344
2024-05-13,bull_neutral,0.45882361407075706,0.6666666666666666,0.3058824093805047,0,0,0,-0.0013133414400000006,0.0073781351866397,-2.521003280634014e-05,1.0099982468272812
2024-05-14,bull_neutral,0.685077127922592,0.6666666666666666,0.45671808528172797,0,0,0,-0.0005253365760000002,0.0148882149847161,-1.994731213905663e-05,1.0099781000769918
2024-05-15,bull_risk_on,1.914838316322391,0.0,0.0,0,0,0,-0.0002101346304000001,-0.0036487767071436,1.7592348891193745e-06,1.0099798768657027
2024-05-16,bull_risk_on,-0.6837102043743654,0.0,-0.0,0,0,0,-8.405385216000005e-05,0.0134386861702152,-2.886973740559764e-06,1.0099769610803198
2024-05-17,bull_risk_on,-1.1269975649856616,0.0,-0.0,0,0,0,-3.362154086400002e-05,0.0,-2.5216155648000016e-08,1.0099769356125836
2024-05-18,bull_risk_on,-1.097070283944859,0.0,-0.0,0,0,0,-1.3448616345600009e-05,0.0,-1.0086462259200005e-08,1.0099769254254893
2024-05-19,bull_risk_on,-1.0974422729338467,0.0,-0.0,0,0,0,-5.379446538240004e-06,0.0089556949687968,-1.244762906472484e-07,1.0099767997073081
2024-05-20,bull_risk_on,-1.1526158367596797,0.0,-0.0,0,0,0,-2.1517786152960015e-06,-0.0050251161717966,2.5418509833153078e-08,1.0099768253794132
2024-05-21,bull_risk_on,0.8939537301168261,0.0,0.0,0,0,0,-8.607114461184007e-07,-0.0135111912835418,2.842755888651018e-08,1.009976854090589
2024-05-22,bull_risk_on,-0.007035319331207221,0.0,-0.0,0,0,0,-3.442845784473603e-07,-0.0229466702461961,1.949224829737e-08,1.0099768737773085
2024-05-23,bull_risk_on,0.023380517685856497,0.0,0.0,0,0,0,-1.3771383137894412e-07,-0.0010712373814988,2.655251367721604e-10,1.0099768740454829
2024-05-24,bull_risk_on,-1.1381862880328133,0.0,-0.0,0,0,0,-5.5085532551577655e-08,0.0,-4.1314149413683236e-11,1.0099768740037565
2024-05-25,bull_risk_on,-1.1438477795558402,0.0,-0.0,0,0,0,-2.2034213020631065e-08,0.0,-1.6525659765473296e-11,1.0099768739870658
2024-05-26,bull_risk_on,-1.1406175710454227,0.0,-0.0,0,0,0,-8.813685208252426e-09,0.0,-6.610263906189319e-12,1.0099768739803896
2024-05-27,bull_risk_on,-1.1374020056793073,0.0,-0.0,0,0,0,-3.5254740833009707e-09,0.0096849750080307,-8.800442653305032e-11,1.0099768738915071
2024-05-28,bull_risk_on,-1.1555913751207676,0.0,-0.0,0,0,0,-1.4101896333203885e-09,-0.0063464815296662,2.1316713927996196e-11,1.0099768739130366
2024-05-29,bull_neutral,-0.02537126295926901,0.6666666666666666,-0.01691417530617934,0,0,0,-5.640758533281554e-10,0.0011102892442267,-1.988775272191738e-12,1.009976873911028
2024-05-30,bull_neutral,0.9004074609094551,0.6666666666666666,0.6002716406063033,1,0,0,-2.2563034133126217e-10,-0.008573073571947,4.6666410347426154e-12,1.0099768739157413
2024-05-31,bull_risk_on,1.1468472028035859,0.0,0.0,0,0,0,-9.025213653250488e-11,0.0,-6.768910239937865e-14,1.009976873915673
2024-06-01,bull_risk_on,-1.1162045941579162,0.0,-0.0,0,0,0,-3.6100854613001953e-11,0.0,-2.7075640959751464e-14,1.0099768739156456
2024-06-02,bull_risk_on,-1.116466951289772,0.0,-0.0,0,0,0,-1.4440341845200781e-11,0.0101511508799293,-3.772954784548751e-13,1.0099768739152646
2024-06-03,bull_neutral,1.658915753715611,0.6666666666666666,1.1059438358104072,1,0,0,-5.776136738080313e-12,-0.0090324440879208,1.260994777736789e-13,1.009976873915392
2024-06-04,bull_neutral,2.229756556245912,0.6666666666666666,1.486504370830608,1,1,1,0.5999999999976895,0.012223460766882,-0.00030000000007233724,1.0096738808531442
2024-06-05,bull_risk_on,0.6124070306393757,0.0,0.0,0,0,0,0.2399999999990758,0.006858019638252,0.0039348117829360475,1.013646757536448
2024-06-06,bull_risk_on,-0.543628935429669,0.0,-0.0,0,0,0,0.09599999999963033,-0.0278491307630648,-0.006755791383109536,1.0067987715063664
2024-06-07,bull_risk_on,-0.03878105202321482,0.0,-0.0,0,0,0,0.038399999999852136,0.0,-2.8799999999889095e-05,1.006769775701747
2024-06-08,bull_risk_on,-1.115024111577,0.0,-0.0,0,0,0,0.015359999999940855,0.0,-1.151999999995564e-05,1.0067581777139312
2024-06-09,sideways_risk_on,-0.7307223355064991,0.0,-0.0,0,0,0,0.006143999999976342,0.0010839169710498,1.2040964675278562e-05,1.0067703000535857
2024-06-10,sideways_risk_on,-0.7650000070224413,0.0,-0.0,0,0,0,0.002457599999990537,-8.664890026345734e-05,-2.3755708432095343e-06,1.006767908399415
2024-06-11,sideways_risk_on,1.2302384427692414,0.0,0.0,0,0,0,0.0009830399999962147,0.0122753775711105,2.9430687918647842e-05,1.0067975382715337
2024-06-12,sideways_risk_on,0.9821039270392422,0.0,0.0,0,0,0,0.0003932159999984859,-0.0154440105921323,-1.5476992172430144e-05,1.0067819560739146
2024-06-13,sideways_risk_on,2.2212099273786117,0.0,0.0,0,0,0,0.00015728639999939436,0.0134728490949169,5.179775029686899e-06,1.0067871709779512
2024-06-14,sideways_risk_on,-0.14537312361380428,0.0,-0.0,0,0,0,6.291455999975775e-05,0.0,-4.718591999981831e-08,1.0067871234717725
2024-06-15,sideways_risk_on,0.023574701895542775,0.0,0.0,0,0,0,2.51658239999031e-05,0.0,-1.8874367999927323e-08,1.0067871044693018
2024-06-16,sideways_risk_on,0.021444633175814017,0.0,0.0,0,0,0,1.0066329599961241e-05,-0.0081829996227931,-2.1348167549845553e-07,1.0067868895387038
2024-06-17,sideways_risk_on,0.002808191141279328,0.0,0.0,0,0,0,4.0265318399844965e-06,0.0077539807642484,7.503422720469538e-08,1.0067869650821801
2024-06-18,sideways_risk_on,1.7647671235040594,0.0,0.0,0,0,0,1.6106127359937988e-06,0.0,-1.207959551995349e-09,1.0067869638660223
2024-06-19,sideways_risk_on,-0.019875510626868067,0.0,-0.0,0,0,0,6.442450943975196e-07,0.0099911796686056,1.5608737401060343e-08,1.0067869795806956
2024-06-20,sideways_neutral,-0.1771621446375139,0.6666666666666666,-0.11810809642500926,0,0,0,2.576980377590078e-07,-0.0160168502163574,-1.051205070790736e-08,1.0067869689973
2024-06-21,sideways_neutral,-0.06463701786928239,0.6666666666666666,-0.04309134524618825,0,0,0,1.0307921510360313e-07,0.0,-7.730941132770234e-11,1.0067869689194657
2024-06-22,sideways_neutral,-0.40030048512796235,0.6666666666666666,-0.26686699008530823,0,0,0,4.123168604144125e-08,0.0,-3.0923764531080943e-11,1.006786968888332
2024-06-23,sideways_neutral,-0.4023100233834539,0.6666666666666666,-0.26820668225563593,0,0,0,1.64926744165765e-08,0.0058540535151405,2.290029907936363e-10,1.0067869691188893
2024-06-24,sideways_neutral,-1.1898912090870375,0.6666666666666666,-0.793260806058025,-1,0,0,6.5970697666306e-09,-0.0057676317581258,-1.0007147506644847e-10,1.0067869690181386
